"Path","Area","Types","TypeNames","Multi","Bytes"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/lang/jnumber.dart","Modules/UI","4","JNumberExtension, IntToJava, DoubleToJava, BoolToJava","True","2770"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/lang/jshort.dart","Modules/UI","1","JShortExtension","False","623"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/lang/jstring.dart","Modules/UI","2","JStringExtension, ToJStringMethod","True","1106"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/lang/lang.dart","Modules/UI","0","","False","445"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/nio/jbuffer.dart","Modules/UI","1","type","False","6927"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/nio/jbyte_buffer.dart","Modules/UI","2","type, Uint8ListToJava","True","8937"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/nio/nio.dart","Modules/UI","0","","False","311"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/third_party/generated_bindings.dart","Modules/UI","0","","False","291"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/third_party/global_env_extensions.dart","Modules/UI","1","GlobalJniEnv","False","69263"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/third_party/jni_bindings_generated.dart","Modules/UI","72","JniBindings, CallbackResult, ConditionVariable, Dart_FinalizableHandle, Dart_FinalizableHandle_, GlobalJniEnvStruct, JArrayPtr, JBooleanArrayPtr, JBooleanMarker, DartJBooleanMarker, JByteArrayPtr, JByteMarker, DartJByteMarker, JCharArrayPtr, JCharMarker, DartJCharMarker, JClassPtr, JDoubleArrayPtr, JDoubleMarker, DartJDoubleMarker, JFieldIDPtr, JFloatArrayPtr, JFloatMarker, DartJFloatMarker, JIntArrayPtr, JIntMarker, DartJIntMarker, JLongArrayPtr, JLongMarker, DartJLongMarker, JMethodIDPtr, JNIInvokeInterface, JNINativeInterface, JNINativeMethod, JObjectArrayPtr, JObjectPtr, JObjectRefType, JShortArrayPtr, JShortMarker, DartJShortMarker, JSizeMarker, JStringPtr, JThrowablePtr, JValue, JWeakPtr, JavaVM, JavaVM, JavaVMInitArgs, JavaVMOption, JniBooleanValues, JniBufferWriteBack, JniCallType, JniClassLookupResult, JniEnv, JniEnv, JniErrorCode, JniExceptionDetails, JniPointerResult, JniResult, JniVersions, MutexLock, __darwin_pthread_cond_t, __darwin_pthread_key_t, Dart__darwin_pthread_key_t, __darwin_pthread_mutex_t, _opaque_pthread_cond_t, _opaque_pthread_mutex_t, jfieldID_, jmethodID_, pthread_cond_t, pthread_key_t, pthread_mutex_t","True","109637"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/util/jiterator.dart","Modules/UI","2","JIteratorToAdapter, JIteratorAdapter","True","898"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/util/jlist.dart","Modules/UI","3","JListToAdapter, _JListAdapter, ToJavaList","True","1799"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/util/jmap.dart","Modules/UI","5","JMapToAdapter, _JMapAdapter, _JMapKeySetAdapter, _JMapValueCollectionsAdapter, ToJavaMap","True","2474"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/util/jset.dart","Modules/UI","3","JSetToAdapter, _JSetAdapter, ToJavaSet","True","1601"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/util/util.dart","Modules/UI","0","","False","302"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/accessors.dart","Modules/UI","4","JniResultMethods, JniIdLookupResultMethods, JniClassLookupResultMethods, JThrowableCheckMethod","True","2207"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/core_bindings.dart","Modules/UI","48","type, JBoolean, type, JByte, type, JCharacter, type, type, type, JCharacter, type, JDouble, type, JFloat, type, JInteger, type, JLong, type, JNumber, type, JShort, type, JString, type, JArrayList, type, JCollection, _, type, JHashMap, type, JHashSet, type, JIterator, _, type, JList, _, type, JMap, _, type, JMap, _, type, JSet, _","True","1198028"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/errors.dart","Modules/UI","15","_ExplainsRelease, UseAfterReleaseError, JNullError, NoSuchMethodError, DoubleReleaseError, JniGenericError, JniThreadDetachedError, JniVersionError, JniOutOfMemoryError, JniVmExistsError, JniArgumentError, NoJvmInstanceError, HelperNotFoundError, DynamicLibraryLoadError, JniNewStringException","True","4283"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/jarray.dart","Modules/UI","5","_, type, _JArrayListView, JArrayToList, on","True","4413"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/jclass.dart","Modules/UI","6","JClass, type, type, JInstanceMethodId, type, type","True","7479"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/jimplementer.dart","Modules/UI","1","JImplementer","False","3792"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/jni.dart","Modules/UI","4","ProtectedJniExtensions, InternalJniExtension, AdditionalEnvMethods, StringMethodsForJni","True","12173"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/jobject.dart","Modules/UI","4","CastError, JObject, JThrowable, JObjectUseExtension","True","5580"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/jprimitives.dart","Modules/UI","9","jbyteType, jbooleanType, jcharType, jshortType, jintType, jlongType, jfloatType, jdoubleType, jvoidType","True","15039"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/jreference.dart","Modules/UI","4","ProtectedJReference, _JFinalizable, JGlobalReference, _JNullReference","True","5420"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/jvalues.dart","Modules/UI","5","JValueInt, JValueShort, JValueByte, JValueFloat, JValueChar","True","2551"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/kotlin.dart","Modules/UI","1","KotlinContinuation","False","2318"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/method_invocation.dart","Modules/UI","1","MethodInvocation","False","1369"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/primitive_jarrays.dart","Modules/UI","32","_, type, _JBooleanArrayListView, JBooleanArrayToList, _, type, _JByteArrayListView, JByteArrayToList, _, type, _JCharArrayListView, JCharArrayToList, _, type, _JShortArrayListView, JShortArrayToList, _, type, _JIntArrayListView, JIntArrayToList, _, type, _JLongArrayListView, JLongArrayToList, _, type, _JFloatArrayListView, JFloatArrayToList, _, type, _JDoubleArrayListView, JDoubleArrayToList","True","23307"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/types.dart","Modules/UI","2","JCallable, JAccessible","True","4104"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/src/version_check.dart","Modules/UI","1","JniVersionCheck","False","692"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/_internal.dart","Modules/UI","1","Int32","False","2902"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/jni/lib/jni.dart","Modules/UI","0","","False","4063"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/path_provider_windows/example/lib/main.dart","Modules/UI","2","MyApp, _MyAppState","True","2992"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/path_provider_windows/lib/src/folders_stub.dart","Modules/UI","1","WindowsKnownFolder","False","231"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/path_provider_windows/lib/src/folders.dart","Modules/UI","1","WindowsKnownFolder","False","12720"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/path_provider_windows/lib/src/guid.dart","Modules/UI","0","","False","1662"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/path_provider_windows/lib/src/path_provider_windows_real.dart","Modules/UI","2","VersionInfoQuerier, PathProviderWindows","True","9670"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/path_provider_windows/lib/src/path_provider_windows_stub.dart","Modules/UI","2","PathProviderWindows, VersionInfoQuerier","True","1494"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/path_provider_windows/lib/src/win32_wrappers.dart","Modules/UI","29","BOOL, BYTE, DWORD, UINT, HANDLE, HMODULE, HRESULT, LPCVOID, LPCWSTR, LPDWORD, LPWSTR, LPVOID, PUINT, PWSTR, WCHAR, _FFITypeSHGetKnownFolderPath, FFITypeSHGetKnownFolderPathDart, _FFITypeGetFileVersionInfoW, FFITypeGetFileVersionInfoW, _FFITypeGetFileVersionInfoSizeW, FFITypeGetFileVersionInfoSizeW, _FFITypeGetLastError, FFITypeGetLastError, _FFITypeGetModuleFileNameW, FFITypeGetModuleFileNameW, _FFITypeVerQueryValueW, FFITypeVerQueryValueW, _FFITypeGetTempPathW, FFITypeGetTempPathW","True","5013"
"src/Modules/UI/Flutter/shell/windows/flutter/ephemeral/.plugin_symlinks/path_provider_windows/lib/path_provider_windows.dart","Modules/UI","0","","False","531"
